id,project_name,title,description,name_categories,token_name,proof_archive_link,technical_issue,token_address,token_addresses,logo_link,date,scam_updates,proof_link,website_link,webarchive_link,twitter_link,telegram_link,our_post_link,funds_lost,funds_returned,funds_by_chains,funds_recovered,active,git_hub,git_hub_contract_link,discord,bug_bounty_program_link,bug_bounty_program_company,audit_code_conf,is_verified_source_code,is_public_team,scam_type,network,scamNetworks,auditedBy
209,Xdef finance,Xdef finance (relaunch),"<p>Following the previous exit scam case, the project announced a relaunch with a new token $xDEF2 and a new approach. The new smart contracts have a pause mechanism that allows owner to whitelist specific addresses. Furthermore, there is a ban option that allows limiting specific addresses as well. An EOA wallet owns both of these functionalities, which can be accessed at any moment. There is no traditional rebase function. Instead, there's the mint function, which can be invoked at any time by the contract owner.</p>",Token,xDEF2,,,0x5166d4ce79b9bf7df477da110c560ce3045aa889,[],safe/files/scamDatabase/logo/60d5df3274f31.jpeg,,[],https://twitter.com/CaptainJackAPE/status/1348492887235850240,https://xdef.finance/,,https://twitter.com/XdefFinance,https://t.me/xdefifinance,https://t.me/defiyield_ann/380,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 209, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
206,Dasis Cash,Dasis Cash,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,DAIC,,,0xa6441b199e7c83d46aa3489cde5f79859209b8bf,[],safe/files/scamDatabase/logo/60d5ddd6e5d05.jpeg,2021-1-10,[],https://twitter.com/SolidityFinance/status/1348303582907478021,http://dasis.cash/,,https://twitter.com/DasisCash,,https://t.me/defiyield_ann/380,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 1, 'scam_database_id': 206, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
193,Dolphin Token,Dolphin Token,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,DOLPHIN,https://archive.ph/E0EB7,,0x75a26f898697a2c5556ae84993ebcfb25ca2b043,[],safe/files/scamDatabase/logo/60d5d716036e7.png,,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 193, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
189,SoSo token,SoSo token,"<p><span data-sheets-userformat='{""2"":15165,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value='{""1"":2,""2"":""The contract has the ability to sell tokens by the special modifier""}' style=""font-size:11pt;font-family:Arial;font-style:normal;color:#000000;"">The contract has the ability to sell tokens by the special modifier</span> </p>",Token,SOSO,,,0xF7Dbd9F6e22428e35D0946d9252388ee0555b7a9,[],safe/files/scamDatabase/logo/60d5d61223cd8.png,,[],https://twitter.com/VidarTheAuditor/status/1324832671248359424,,,,,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 1, 'scam_database_id': 189, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
186,Kanva,Kanva (fake),"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,KNV,https://archive.ph/TBULP,,0x2d176650b1d3e69e80c2dd8acf4e7d590a16bda7,[],safe/files/scamDatabase/logo/60d5d54ec2403.png,,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 186, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
185,Compasswap Token,Compasswap Token,<p>Multiple transactions where the contract deployer sold tokens on a small amount:<br>https://bscscan.com/tokentxns?a=0xbec6a65218e0bdbd837c9fda2986df459787378c&amp;p=2</p>,Token,CPS,https://archive.ph/EeXcG,,0x073bcc5e45263077f4269cd126905333564b852c,[],safe/files/scamDatabase/logo/60d5d50e5811f.png,2020-11-21,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 56, 'scam_database_id': 185, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
183,Tree Finance,Tree Finance,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,TREE,https://archive.ph/vAV2M,,0xa314d652c4cbf662eb8ff60ff7ea86baa335b042,[],safe/files/scamDatabase/logo/60d5d37dd8acd.jpeg,2020-12-12,[],,https://tree.finance/#/,,https://twitter.com/trees4free,,,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 1, 'scam_database_id': 183, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
182,KumQuat,KumQuat,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,KQF,https://archive.ph/zLz5y,,0x54a06263ffb81417b5b84ffb62a3934c585ae107,[],safe/files/scamDatabase/logo/60d5d2f360d1f.png,,[],,,,https://twitter.com/KumQuatfinance,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 56, 'scam_database_id': 182, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
172,Vaultz Defi,Vaultz Defi,,Borrowing and Lending,VAULTZ,,,0x861b2456ac1A6Ab5fb5c72aa456091F23DdEC1cc,[],safe/files/scamDatabase/logo/60d5bff897ea9.jpeg,,[],https://twitter.com/WARONRUGS/status/1345397287036588033,http://vaultzdefi.com/,https://archive.ph/eyroZ,,http://t.me/vaultzdefi,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 1, 'scam_database_id': 172, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
169,Microbit,Microbit,,Token,MBT,,,0x3Ad3Cfe1089FAaF45e2EBA09cfFc2a9101d81157,[],safe/files/scamDatabase/logo/60d5bf4e6ff40.png,,[],https://twitter.com/WARONRUGS/status/1345168332161474562,,https://archive.ph/oe7zA,,,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 1, 'scam_database_id': 169, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
152,GALIL,GALIL,"<p>The contract deployer added initial liquidity at:<br>https://etherscan.io/tx/0xc93639059a5d453cbbbd033bbe6fe4f0a8ff04f659efc232e7563933437e81a7<br><br>The initial liquidity was removed by the contract deployer at:<br>https://etherscan.io/tx/0x455dbfabef864bce5d40f0120e54824b213847d8cffde6e9fbe686c5917c0bf7<br><br>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,GALIL,https://archive.ph/RaGhK,,0xbe16474e93967dc6ec08717739bce980e5634dae,[],safe/files/scamDatabase/logo/60d5ba43411e9.png,2020-11-10,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 152, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
151,W3RLD,W3RLD,,Token,W3RLD,,,0xabd9b59dc308b3f09f5736d5eb4375c679530d18,[],safe/files/scamDatabase/logo/60d5ba231c819.png,,[],https://twitter.com/WARONRUGS/status/1341587073220964352,,https://archive.ph/RaGhK,,,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 1, 'scam_database_id': 151, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
136,Decentralized Privacy,Decentralized Privacy,"<p>The contract deployer invoked mint() transaction and generated new 10 million tokens onto the external address:<br>https://etherscan.io/tx/0xada5dab68ca5196d6697df015f2db0f6a0e419216ed0139730971f9163d06eee<br><br>The token recipient sold tokens from the unfair distribution before the mentioned minting at:<br>https://etherscan.io/tx/0x1fcfb99317fcb1dc3a838bedc79a6f9e900448a476632f8d7c64c287ac8a370f<br>https://etherscan.io/tx/0x6226ecb2c904735c4e922adee2d93c556e5490ef850eead72f3d7ff2dbb5fc3f<br>https://etherscan.io/tx/0x32df77b5f857a351796f90fedb82a80960728cd115ce027691abfe72f69a2e9e<br>https://etherscan.io/tx/0x680f07ede4cb3de4c143d38b9003d5957fd5111940f80140736fab0de9fafbee<br>https://etherscan.io/tx/0x668f9c93309e46afe94480900363167e5d8c16ee372f465ad66ca210d10eeaf5<br>https://etherscan.io/tx/0x9264c336bf6d8de86cad5c9f03b47d4d533861cc70542a8319706d12401a5de7<br><br>After the received tokens from the mint, the tokens were additionally sold.<br><br>However, the calculated amounts show that it didn't lead to significant funds loss for the user in the past.</p>",Other,DPC,https://archive.ph/8qQba,,0x8e8fe3add2ab97dee73636d87d7cff113fd09746,[],safe/files/scamDatabase/logo/60d5b766824ab.png,2020-12-22,[],https://twitter.com/WARONRUGS/status/1336653631706238982,https://dxmr.io/,,https://twitter.com/dxmrfinance,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 136, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
129,SAD2Token,SAD2Token,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Other,SAD2,https://archive.ph/2aR60,,0x1627B87E895Bacc22237EbE966cF074c4c732e31,[],safe/files/scamDatabase/logo/60d5b5a8406e7.png,2020-12-5,[],https://twitter.com/WARONRUGS/status/1329600369589166086,,,,,,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 1, 'scam_database_id': 129, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
118,Inertia Money,Inertia Money,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Other,INR,https://archive.ph/gAHFj,,0x075a8bfdEe4ef858C7CA0CA66Fe3b187eD634dCb,[],safe/files/scamDatabase/logo/60d5b131dc179.png,2021-1-14,[],https://twitter.com/CaptainJackAPE/status/1347947335909658624,https://inertia.money/,,,,,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 1, 'scam_database_id': 118, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
110,Ultimate Set Dollar,Ultimate Set Dollar,"<p>The minter of the token contract is an upgradable proxy contract. Upgradable proxy was used as MasterChef contract: https://etherscan.io/address/0x61ee8806891e9411722ad20c1e30be7da8ad933d<br><br>The contract deployer added initial liquidity at:<br>https://etherscan.io/tx/0x76950cb779dc80951a64538edadc3f9bd7bd27aa1e3c2fb5137a6e88f4635e81<br><br>The unverified contract addressed the proxy contract by calling <u>rebase</u>() function 12 times:<br>https://etherscan.io/address/0x4d01e88831280fd9d5b8d8c3e4f9e33d02cd7d76#tokentxns<br><br>This led to the token mint directly onto the unverified contract, which finally sold minted tokens at:<br>https://etherscan.io/tx/0xd13883590ceaedb3ac6249d898e1823e16971c04b4fa9fef0e900a7bb5cb4b63<br><br>The proxy contract was able to mint tokens by calling <u>advance</u>() function:<br>https://etherscan.io/tx/0xa02b66f1e5a339aa88793561f47968cc662434b7c8a09b870ca73c465ca3dd87</p>",Stablecoin,ULD,,,0x0473033c26ba5e5055b1e2d9fe6916d95922de3b,[],safe/files/scamDatabase/logo/60d5ad0d5058f.png,2021-1-2,[],https://twitter.com/CaptainJackAPE/status/1344933208832368647,https://ultimateset.finance/,,https://twitter.com/ULDfinance,https://t.me/UltimateSetDollar,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 110, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
108,WhaleSwap,WhaleSwap,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Exchange (DEX),WHALE,,,0xba2fba507ff19260e5ab1a30c00d284901f1e7f3,[],safe/files/scamDatabase/logo/60d5aa46c76e7.png,,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 56, 'scam_database_id': 108, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
103,Exorthous Finance,Exorthous Finance,"<p>A review of the token contract shows low network activity, which didn't lead to significant funds loss for the user in the past. The project is considered abandoned.</p>",Token,EXT,,,0xE1c19540e915a8EC7D2639c646960d6b43BF35e3,[],safe/files/scamDatabase/logo/60d5a36e119fe.png,,[],https://twitter.com/CaptainJackAPE/status/1342632397582475264,http://exorthous.finance/,,,,,0,0,[],,1,,,,,,,,,"{'id': 10, 'type': 'Rugpull'}",{},"[{'networks_id': 1, 'scam_database_id': 103, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
98,Cezo,Cezo,"<p><span data-sheets-userformat='{""2"":15165,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value='{""1"":2,""2"":""The team was dumping tokens into the market. The project has been inactive since January 9, after the token migration announcement.""}' style=""font-size:11pt;font-family:Arial;font-style:normal;color:#000000;"">The team was dumping tokens into the market. The project has been inactive since January 9, after the token migration announcement.</span> </p>",Token,CEZ CEZV2,,,0xfebc25f4c5fc3e90a7efae0b4d436a77c9e131b3,[],safe/files/scamDatabase/logo/60d59f0bb4977.jpeg,,[],https://twitter.com/DetectivesRug/status/1341768364365127681,https://cezo.io/,,https://twitter.com/cezo_io,https://t.me/cezo_io,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 1, 'scam_database_id': 98, 'networks': {'id': 1, 'name': 'Ethereum', 'icon_link': 'safe/files/network/ethereum.png'}}]",[]
97,VikingSwap,VikingSwap,,Exchange (DEX),VIKING,,,0x896eDE222D3f7f3414e136a2791BDB08AAa25Ce0,[],safe/files/scamDatabase/logo/60d59ea642593.jpeg,2021-3-7,[],https://viking-swap.medium.com/an-ode-to-the-warriors-2f6f4342bcbd,https://www.vikingswap.finance/,,https://twitter.com/VikingSwap,https://t.me/VikingSwapOfficial,,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 56, 'scam_database_id': 97, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
93,PabloEscobarFi,PabloEscobarFi,,Token,ESCO,,,0x8671459f9617c818724899cd2c9a76d8018ea90f,[],safe/files/scamDatabase/logo/60d59b551744a.jpeg,2021-3-10,[],https://twitter.com/RugSteemer/status/1369567163808317440,https://pabloescobar.finance/,https://archive.ph/sGaO1,https://twitter.com/PabloEscobarFi,https://t.me/PabloEscobarFi,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 93, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
81,Crocoswap finance,Crocoswap finance,"<p><span data-sheets-userformat='{""2"":15165,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value='{""1"":2,""2"":""The project team switched to another MasterChef contract. The new contract revomed 12h timelock on emergency withdrawal. Liquidity was drained, the website is down.""}' style=""font-size:11pt;font-family:Arial;font-style:normal;color:#000000;"">The project team switched to another MasterChef contract. The new contract revomed 12h timelock on emergency withdrawal. Liquidity was drained, the website is down.</span> </p>",Exchange (DEX),CROCO,,,0x819f6a2d2ab347ade848a944d80c3202b14df88c,[],safe/files/scamDatabase/logo/60d50abc65d93.png,2021-3-14,[],https://t.me/rugsteemer/52,https://crocoswap.finance/,https://web.archive.org/web/20210314163024/https://crocoswap.finance/,https://twitter.com/Croco_Swap,,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 81, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
80,Chef Swap,Chef Swap,,Exchange (DEX),CHEF,,,0xf043e56c6cbc666ab285dbfc0db342dd205b468d,[],safe/files/scamDatabase/logo/60d50a46a7bd1.jpeg,2021-3-12,[],,https://chefswap.finance/#/,https://archive.ph/Oag6Q,https://twitter.com/chef_finance,https://t.me/ChefSwapFinance,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 80, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
79,OgreSwap,OgreSwap,,Exchange (DEX),OGRE,,,0x6862b03772640544b4850520f6d5d7ffc0d13194,[],safe/files/scamDatabase/logo/60d509d1a901b.png,2021-3-12,[],,https://ogreswap.finance/,https://web.archive.org/web/20210312153650/https://ogreswap.finance/,,,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 79, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
78,BoobsFinance,BoobsFinance,,Token,BOOBS,,,0xf98f73350d083005079b6c3cda9c99cfdb668be7,[],safe/files/scamDatabase/logo/60d50974c47c8.png,,[],,,,https://twitter.com/BoobsFi,https://t.me/b00bsfinanceofficial,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 78, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
77,Chad Token,Chad Token,"<p>The contract owner could disable the transfer function, which restricted users in selling their tokens.</p>",Token,CHAD,,,0x2f7383de70c972ef8c18565a9da023b08c110f2c,[],safe/files/scamDatabase/logo/60d508fa757bf.png,2021-3-9,[],,,,,,,0,0,[],,1,,,,,,,,,"{'id': 7, 'type': 'Honeypot'}",{},"[{'networks_id': 56, 'scam_database_id': 77, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
76,Generate Finance,Generate Finance,"<p><span data-sheets-userformat='{""2"":15165,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value='{""1"":2,""2"":""This project is being run by serial scammer Than Le Chat.""}' style=""font-size:11pt;font-family:Arial;font-style:normal;color:#000000;"">This project is being run by serial scammer Than Le Chat.</span> </p>",Yield Aggregator,GEN,,,0x04ad13a645748cee762f11e43386fe2a275885b4,[],safe/files/scamDatabase/logo/60d50819f1be1.jpeg,,[],https://twitter.com/WARONRUGS/status/1369726044031291399,https://generate.finance/,,https://twitter.com/generatefinance,https://t.me/generatefinance,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 76, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
72,Pill Finance,Pill Finance,"<p><span data-sheets-userformat='{""2"":15165,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":11}' data-sheets-value='{""1"":2,""2"":""The protoocol has exploitable/malicious code which can set _delChef to a malicious contract and then it can steal LPs""}' style=""font-size:11pt;font-family:Arial;font-style:normal;color:#000000;"">The protoocol has exploitable/malicious code which can set _delChef to a malicious contract and then it can steal LPs</span> </p>",Exchange (DEX),RED-P,,,0x137faad0d13813ef8d4cbbb336f0e01066b2c9b4,[],safe/files/scamDatabase/logo/60d5003a01e5a.jpeg,,[],https://twitter.com/RugSteemer/status/1371721620620857345,https://red.pill.finance/,https://archive.ph/AfyEo,https://twitter.com/pillfinance,https://t.me/pillfinance,,0,0,[],,1,,,,,,,,,"{'id': 19, 'type': 'Other'}",{},"[{'networks_id': 56, 'scam_database_id': 72, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
55,SoftdrinkSwap,SoftdrinkSwap,<p>The team abandoned the project. The team stopped interacting with the community by deleting the project's group and Telegram account. The project did not meet the expectations of the team.</p>,Exchange (DEX),COLA SODA,,,0x740426e58a10ac3b6724f753c8468288248137f9,[],safe/files/scamDatabase/logo/60df352021e17.png,2020-11-12,[],,https://www.softdrinkswap.org/,,https://twitter.com/SoftdrinkSwap,https://t.me/softdrinkswap,https://t.me/defiyield_ann/222,0,0,[],,1,,,,,,,,,"{'id': 5, 'type': 'Abandoned'}",{},"[{'networks_id': 56, 'scam_database_id': 55, 'networks': {'id': 56, 'name': 'Binance', 'icon_link': 'safe/files/network/bsc.png'}}]",[]
